id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
583056,M,Ireland,A Level or Equivalent,60,60-70%,2445.0,55.86666666666667,High,Medium,Safe,0,0,Fail
583318,M,South Region,A Level or Equivalent,90,40-50%,1203.0,72.0,Medium,High,Low Risk,1,0,Pass
583487,M,Scotland,Lower Than A Level,60,90-100%,19461.0,83.25,High,High,Safe,1,0,Pass
584210,M,South West Region,Lower Than A Level,60,70-80%,1704.0,54.61538461538461,High,Medium,Low Risk,0,1,Withdrawn
584362,M,West Midlands Region,A Level or Equivalent,120,50-60%,19.0,,Low,,Very High Risk,0,1,Withdrawn
584515,F,Yorkshire Region,A Level or Equivalent,60,0-10%,4810.0,79.83333333333333,High,High,Safe,1,0,Pass
584594,M,South East Region,A Level or Equivalent,60,40-50%,536.0,,Medium,,High Risk,0,1,Withdrawn
584673,M,London Region,A Level or Equivalent,90,10-20,1711.0,69.0,High,Medium,Low Risk,0,0,Fail
585021,M,North Western Region,A Level or Equivalent,180,60-70%,25.0,,Low,,Very High Risk,0,1,Withdrawn
585224,M,Wales,Lower Than A Level,60,50-60%,3903.0,63.75,High,Medium,Safe,1,0,Pass
585261,M,North Western Region,HE Qualification,60,20-30%,6671.0,85.0,High,High,Safe,1,0,Pass
585284,M,Yorkshire Region,Lower Than A Level,120,0-10%,2312.0,82.58333333333333,High,High,Safe,1,0,Pass
585301,M,North Region,A Level or Equivalent,120,30-40%,985.0,65.75,Medium,Medium,Low Risk,0,1,Withdrawn
585503,M,North Region,HE Qualification,120,,7285.0,93.66666666666667,High,High,Safe,1,0,Distinction
585572,M,East Midlands Region,Lower Than A Level,120,0-10%,2791.0,76.11111111111111,High,High,Safe,0,0,Fail
585724,M,Yorkshire Region,Lower Than A Level,90,0-10%,1717.0,75.4,High,High,Low Risk,0,0,Fail
585825,M,Wales,Lower Than A Level,60,80-90%,2982.0,81.71428571428571,High,High,Safe,0,1,Withdrawn
585958,M,South West Region,Lower Than A Level,90,90-100%,2505.0,89.58333333333333,High,High,Safe,1,0,Pass
586282,F,East Midlands Region,Lower Than A Level,240,20-30%,214.0,,Low,,Very High Risk,0,1,Withdrawn
586811,M,South Region,A Level or Equivalent,60,90-100%,250.0,54.0,Low,Medium,Very High Risk,0,0,Fail
586906,M,Scotland,HE Qualification,60,30-40%,3070.0,81.16666666666667,High,High,Safe,1,0,Pass
587509,M,East Midlands Region,A Level or Equivalent,150,80-90%,815.0,68.0,Medium,Medium,High Risk,0,0,Fail
587571,M,London Region,A Level or Equivalent,60,0-10%,8868.0,90.08333333333333,High,High,Safe,1,0,Distinction
587654,M,South Region,A Level or Equivalent,60,80-90%,920.0,75.0,Medium,High,Low Risk,0,1,Withdrawn
587706,M,Scotland,HE Qualification,60,10-20,581.0,65.0,Medium,Medium,High Risk,0,0,Fail
588128,M,East Anglian Region,A Level or Equivalent,90,10-20,2189.0,66.2,High,Medium,Safe,1,0,Pass
588628,M,South West Region,A Level or Equivalent,60,60-70%,9805.0,83.625,High,High,Safe,1,0,Pass
589080,M,North Region,HE Qualification,60,,6556.0,89.91666666666667,High,High,Safe,1,0,Distinction
589162,M,London Region,A Level or Equivalent,60,0-10%,4885.0,86.58333333333333,High,High,Safe,1,0,Pass
589332,F,Scotland,A Level or Equivalent,90,40-50%,6017.0,79.83333333333333,High,High,Safe,1,0,Pass
589389,M,South West Region,Lower Than A Level,90,40-50%,1179.0,69.81818181818181,Medium,Medium,Low Risk,1,0,Pass
589441,M,South Region,Lower Than A Level,90,70-80%,2716.0,50.666666666666664,High,Medium,Safe,0,1,Withdrawn
589798,M,East Anglian Region,Lower Than A Level,210,30-40%,858.0,67.6,Medium,Medium,High Risk,0,1,Withdrawn
589828,M,East Anglian Region,Lower Than A Level,60,60-70%,2707.0,61.55,High,Medium,Safe,1,0,Pass
590120,F,Scotland,HE Qualification,60,40-50%,3886.0,84.66666666666667,High,High,Safe,1,0,Pass
590381,M,East Anglian Region,Lower Than A Level,120,20-30%,,,,,,0,1,Withdrawn
590462,M,North Western Region,A Level or Equivalent,120,0-10%,1559.0,76.66666666666667,Medium,High,Low Risk,0,1,Withdrawn
590543,M,South Region,Lower Than A Level,60,40-50%,844.0,62.0,Medium,Medium,High Risk,0,0,Fail
590818,M,West Midlands Region,A Level or Equivalent,60,80-90%,283.0,53.0,Low,Medium,Very High Risk,0,0,Fail
591525,M,South East Region,A Level or Equivalent,120,70-80%,3255.0,77.58333333333333,High,High,Safe,1,0,Pass
591581,M,South East Region,Lower Than A Level,150,10-20,5315.0,52.5,High,Medium,Safe,1,0,Pass
591655,M,North Region,Lower Than A Level,90,70-80%,1444.0,56.857142857142854,Medium,Medium,Low Risk,0,0,Fail
591746,M,Wales,HE Qualification,120,90-100%,1141.0,73.0,Medium,High,Low Risk,0,1,Withdrawn
591946,M,Wales,A Level or Equivalent,90,10-20,3158.0,78.28571428571429,High,High,Safe,1,0,Pass
592218,F,South West Region,A Level or Equivalent,60,90-100%,3276.0,83.0,High,High,Safe,1,0,Pass
592233,M,Yorkshire Region,Lower Than A Level,60,60-70%,82.0,,Low,,Very High Risk,0,1,Withdrawn
592295,M,South Region,Lower Than A Level,60,90-100%,2083.0,82.0,High,High,Low Risk,1,0,Pass
592558,M,North Western Region,Lower Than A Level,60,20-30%,5571.0,81.58333333333333,High,High,Safe,1,0,Pass
592657,F,London Region,Lower Than A Level,120,10-20,1052.0,56.0,Medium,Medium,Low Risk,0,1,Withdrawn
592939,M,Scotland,HE Qualification,90,0-10%,2975.0,67.21052631578948,High,Medium,Safe,1,0,Pass
593136,F,West Midlands Region,A Level or Equivalent,60,50-60%,3999.0,76.0,High,High,Safe,1,0,Pass
593563,M,South Region,Lower Than A Level,90,90-100%,3234.0,79.16666666666667,High,High,Safe,1,0,Pass
593722,M,London Region,Lower Than A Level,60,20-30%,2914.0,75.2,High,High,Safe,0,0,Fail
593796,F,East Anglian Region,Lower Than A Level,60,40-50%,10988.0,80.91666666666667,High,High,Safe,1,0,Distinction
594065,M,South East Region,A Level or Equivalent,60,40-50%,3112.0,92.83333333333333,High,High,Safe,1,0,Distinction
594122,M,North Region,A Level or Equivalent,120,20-30%,3733.0,75.0,High,High,Safe,1,0,Pass
594229,M,South West Region,Lower Than A Level,60,10-20,3707.0,73.08333333333333,High,High,Safe,1,0,Pass
594258,M,North Western Region,Lower Than A Level,90,0-10%,1171.0,54.285714285714285,Medium,Medium,Low Risk,0,0,Fail
594406,M,North Western Region,HE Qualification,180,0-10%,5423.0,63.0,High,Medium,Safe,0,0,Fail
594615,M,Wales,Lower Than A Level,60,80-90%,671.0,70.66666666666667,Medium,High,High Risk,0,0,Fail
594636,M,South Region,Lower Than A Level,120,60-70%,9150.0,60.5625,High,Medium,Safe,1,0,Pass
595246,M,North Western Region,Lower Than A Level,60,20-30%,568.0,70.0,Medium,Medium,High Risk,0,1,Withdrawn
595262,M,West Midlands Region,Lower Than A Level,90,0-10%,1420.0,84.75,Medium,High,Low Risk,0,1,Withdrawn
595673,M,South Region,A Level or Equivalent,120,50-60%,4.0,,Low,,Very High Risk,0,1,Withdrawn
595676,M,London Region,Lower Than A Level,60,10-20,1737.0,66.5,High,Medium,Low Risk,0,0,Fail
595721,M,London Region,Lower Than A Level,120,50-60%,2260.0,79.0,High,High,Safe,1,0,Pass
595943,M,South Region,A Level or Equivalent,60,90-100%,3888.0,91.08333333333333,High,High,Safe,1,0,Pass
596052,M,South East Region,Lower Than A Level,120,20-30%,517.0,64.0,Medium,Medium,High Risk,0,1,Withdrawn
596203,F,North Region,Lower Than A Level,90,0-10%,882.0,65.0,Medium,Medium,High Risk,0,1,Withdrawn
596243,M,East Anglian Region,Lower Than A Level,60,10-20,3715.0,86.33333333333333,High,High,Safe,1,0,Pass
596245,M,South East Region,A Level or Equivalent,120,0-10%,,,,,,0,1,Withdrawn
596253,M,East Anglian Region,Lower Than A Level,60,70-80%,3471.0,82.08333333333333,High,High,Safe,1,0,Pass
596464,M,Scotland,Lower Than A Level,90,0-10%,200.0,74.0,Low,High,Very High Risk,0,1,Withdrawn
596693,M,West Midlands Region,Lower Than A Level,120,0-10%,,,,,,0,1,Withdrawn
596758,M,East Midlands Region,Lower Than A Level,60,30-40%,3395.0,87.83333333333333,High,High,Safe,1,0,Pass
596805,M,Scotland,HE Qualification,60,,202.0,76.0,Low,High,Very High Risk,0,1,Withdrawn
597391,M,South East Region,A Level or Equivalent,120,90-100%,1.0,,Low,,Very High Risk,0,1,Withdrawn
597740,M,South West Region,Lower Than A Level,60,80-90%,2543.0,77.33333333333333,High,High,Safe,1,0,Pass
597937,M,South Region,Lower Than A Level,60,50-60%,4625.0,56.5,High,Medium,Safe,0,0,Fail
598308,M,Ireland,Post Graduate Qualification,90,,4009.0,68.92307692307692,High,Medium,Safe,1,0,Pass
598442,M,North Western Region,A Level or Equivalent,120,30-40%,211.0,,Low,,Very High Risk,0,1,Withdrawn
598540,M,North Western Region,Lower Than A Level,90,80-90%,6030.0,84.66666666666667,High,High,Safe,1,0,Pass
598559,M,Yorkshire Region,A Level or Equivalent,60,30-40%,4509.0,89.33333333333333,High,High,Safe,1,0,Pass
598582,M,Scotland,A Level or Equivalent,60,0-10%,,,,,,0,1,Withdrawn
598757,M,South Region,A Level or Equivalent,90,90-100%,622.0,63.666666666666664,Medium,Medium,High Risk,0,0,Fail
598939,M,London Region,Lower Than A Level,120,40-50%,1633.0,,High,,Low Risk,0,1,Withdrawn
599007,M,South East Region,A Level or Equivalent,90,80-90%,68.0,,Low,,Very High Risk,0,1,Withdrawn
599297,M,Yorkshire Region,A Level or Equivalent,120,10-20,479.0,59.5,Low,Medium,High Risk,0,0,Fail
599865,M,South East Region,A Level or Equivalent,60,30-40%,409.0,71.0,Low,High,High Risk,0,0,Fail
600071,M,North Region,Post Graduate Qualification,60,,4456.0,73.25,High,High,Safe,1,0,Pass
600405,M,Wales,Lower Than A Level,120,90-100%,1088.0,60.0,Medium,Medium,Low Risk,0,0,Fail
600615,M,South West Region,Lower Than A Level,60,0-10%,734.0,60.0,Medium,Medium,High Risk,0,1,Withdrawn
600773,M,London Region,Lower Than A Level,60,30-40%,2486.0,80.75,High,High,Safe,0,1,Withdrawn
600893,F,Yorkshire Region,Lower Than A Level,180,0-10%,2714.0,60.588235294117645,High,Medium,Safe,0,0,Fail
601008,M,Wales,Lower Than A Level,180,50-60%,2138.0,84.41666666666667,High,High,Low Risk,1,0,Pass
601180,M,Scotland,HE Qualification,60,70-80%,2906.0,62.5,High,Medium,Safe,0,0,Fail
601235,M,East Anglian Region,Lower Than A Level,120,80-90%,3703.0,73.58333333333333,High,High,Safe,1,0,Pass
601271,M,South West Region,Lower Than A Level,60,40-50%,2834.0,58.53333333333333,High,Medium,Safe,0,0,Fail
601680,M,London Region,A Level or Equivalent,60,0-10%,779.0,87.2,Medium,High,High Risk,0,1,Withdrawn
601820,M,North Region,HE Qualification,120,,1364.0,82.63636363636364,Medium,High,Low Risk,1,0,Pass
602502,M,Scotland,A Level or Equivalent,120,70-80%,524.0,74.25,Medium,High,High Risk,0,0,Fail
602594,M,South Region,Lower Than A Level,60,60-70%,4364.0,76.0,High,High,Safe,1,0,Pass
603423,M,North Region,A Level or Equivalent,60,0-10%,574.0,67.0,Medium,Medium,High Risk,0,0,Fail
603648,M,Scotland,HE Qualification,60,90-100%,4679.0,71.66666666666667,High,High,Safe,1,0,Pass
603931,M,North Region,Lower Than A Level,60,10-20,2040.0,65.0,High,Medium,Low Risk,0,1,Withdrawn
604142,M,West Midlands Region,Lower Than A Level,120,0-10%,340.0,69.0,Low,Medium,High Risk,0,1,Withdrawn
604567,M,Scotland,HE Qualification,60,60-70%,2195.0,85.58333333333333,High,High,Safe,1,0,Pass
604614,M,London Region,A Level or Equivalent,120,30-40%,3413.0,70.91666666666667,High,High,Safe,1,0,Pass
604652,F,East Midlands Region,Lower Than A Level,300,40-50%,,,,,,0,1,Withdrawn
604907,M,North Western Region,Lower Than A Level,60,20-30%,428.0,71.33333333333333,Low,High,High Risk,0,0,Fail
605091,M,South East Region,No Formal quals,60,20-30%,1546.0,86.5,Medium,High,Low Risk,0,0,Fail
605180,M,North Region,A Level or Equivalent,60,10-20,2770.0,70.05555555555556,High,High,Safe,1,0,Pass
605228,F,London Region,Lower Than A Level,120,70-80%,1048.0,36.6,Medium,Low,Low Risk,0,0,Fail
605394,M,North Western Region,A Level or Equivalent,90,80-90%,1730.0,58.0,High,Medium,Low Risk,0,0,Fail
605682,M,North Region,A Level or Equivalent,60,70-80%,3814.0,82.58333333333333,High,High,Safe,1,0,Pass
606257,F,North Region,HE Qualification,120,,6172.0,93.0,High,High,Safe,1,0,Pass
606293,F,Scotland,HE Qualification,120,70-80%,,,,,,0,1,Withdrawn
606428,M,North Region,A Level or Equivalent,60,10-20,2349.0,86.83333333333333,High,High,Safe,0,1,Withdrawn
606805,M,London Region,A Level or Equivalent,90,40-50%,1501.0,75.0,Medium,High,Low Risk,0,1,Withdrawn
606904,F,South Region,A Level or Equivalent,90,80-90%,1383.0,68.08333333333333,Medium,Medium,Low Risk,0,0,Fail
607243,M,London Region,Lower Than A Level,60,20-30%,8859.0,88.16666666666667,High,High,Safe,1,0,Pass
607303,F,West Midlands Region,Lower Than A Level,60,60-70%,4444.0,84.66666666666667,High,High,Safe,1,0,Pass
607501,M,London Region,A Level or Equivalent,60,50-60%,5844.0,85.5,High,High,Safe,1,0,Pass
607533,F,South West Region,Lower Than A Level,90,10-20,343.0,70.0,Low,Medium,High Risk,0,1,Withdrawn
607679,M,Wales,A Level or Equivalent,90,10-20,5278.0,80.75,High,High,Safe,1,0,Pass
607700,M,Ireland,A Level or Equivalent,90,,2185.0,76.0,High,High,Safe,1,0,Pass
607733,F,London Region,A Level or Equivalent,90,60-70%,449.0,84.0,Low,High,High Risk,0,1,Withdrawn
607866,M,South Region,Lower Than A Level,60,40-50%,1767.0,66.11764705882354,High,Medium,Low Risk,1,0,Pass
608248,M,Yorkshire Region,A Level or Equivalent,90,80-90%,602.0,76.0,Medium,High,High Risk,0,0,Fail
609142,F,East Anglian Region,A Level or Equivalent,60,70-80%,6016.0,94.75,High,High,Safe,1,0,Distinction
609240,M,West Midlands Region,HE Qualification,60,30-40%,3790.0,90.08333333333333,High,High,Safe,1,0,Pass
611465,M,Yorkshire Region,Lower Than A Level,120,70-80%,,,,,,0,1,Withdrawn
611603,M,West Midlands Region,A Level or Equivalent,60,0-10%,2206.0,90.08333333333333,High,High,Safe,1,0,Pass
612763,M,London Region,Lower Than A Level,60,30-40%,,,,,,0,1,Withdrawn
612842,F,East Midlands Region,A Level or Equivalent,60,70-80%,3126.0,77.83333333333333,High,High,Safe,1,0,Pass
613165,F,Yorkshire Region,A Level or Equivalent,120,20-30%,5540.0,88.83333333333333,High,High,Safe,1,0,Pass
613330,F,London Region,Lower Than A Level,60,10-20,5509.0,80.08333333333333,High,High,Safe,1,0,Pass
613634,M,South Region,Lower Than A Level,60,60-70%,3671.0,82.33333333333333,High,High,Safe,1,0,Pass
613899,M,North Region,Lower Than A Level,120,,10429.0,93.33333333333333,High,High,Safe,1,0,Distinction
613966,M,Scotland,A Level or Equivalent,60,20-30%,2159.0,86.5,High,High,Low Risk,0,0,Fail
614059,M,South Region,HE Qualification,60,90-100%,2964.0,76.1,High,High,Safe,1,0,Pass
614984,M,South West Region,Lower Than A Level,60,0-10%,2463.0,67.41666666666667,High,Medium,Safe,1,0,Pass
615266,F,South Region,A Level or Equivalent,120,30-40%,4450.0,87.16666666666667,High,High,Safe,1,0,Distinction
615299,F,Wales,A Level or Equivalent,60,40-50%,5982.0,85.75,High,High,Safe,1,0,Distinction
615301,F,Wales,A Level or Equivalent,60,0-10%,7180.0,80.25,High,High,Safe,1,0,Pass
615302,M,Wales,A Level or Equivalent,60,10-20,5028.0,84.25,High,High,Safe,1,0,Pass
615306,M,Wales,Lower Than A Level,60,30-40%,4876.0,71.75,High,High,Safe,1,0,Pass
615328,F,Wales,A Level or Equivalent,60,10-20,2001.0,76.66666666666667,High,High,Low Risk,0,1,Withdrawn
615340,F,Wales,A Level or Equivalent,60,10-20,1541.0,51.09090909090909,Medium,Medium,Low Risk,1,0,Pass
615342,F,Wales,A Level or Equivalent,60,30-40%,1953.0,59.0,High,Medium,Low Risk,1,0,Pass
615356,F,Wales,A Level or Equivalent,60,90-100%,2693.0,69.33333333333333,High,Medium,Safe,1,0,Pass
616517,M,London Region,A Level or Equivalent,120,90-100%,4126.0,89.5,High,High,Safe,1,0,Distinction
616912,M,North Western Region,Lower Than A Level,60,20-30%,2421.0,85.0,High,High,Safe,1,0,Distinction
617010,F,North Western Region,A Level or Equivalent,60,0-10%,5712.0,71.53333333333333,High,High,Safe,1,0,Pass
617119,F,Wales,A Level or Equivalent,60,80-90%,3840.0,85.33333333333333,High,High,Safe,1,0,Pass
617130,M,Ireland,A Level or Equivalent,120,90-100%,1651.0,75.85714285714286,High,High,Low Risk,0,1,Withdrawn
617150,M,South East Region,Lower Than A Level,90,20-30%,1885.0,64.0,High,Medium,Low Risk,0,1,Withdrawn
617332,M,Wales,A Level or Equivalent,120,40-50%,259.0,68.0,Low,Medium,Very High Risk,0,0,Fail
617436,M,East Anglian Region,Lower Than A Level,90,30-40%,1514.0,77.5,Medium,High,Low Risk,0,1,Withdrawn
617580,F,South Region,Lower Than A Level,60,40-50%,17481.0,83.16666666666667,High,High,Safe,1,0,Pass
617783,M,East Midlands Region,HE Qualification,60,10-20,1463.0,71.42857142857143,Medium,High,Low Risk,0,0,Fail
617922,M,Scotland,A Level or Equivalent,60,0-10%,3056.0,89.5,High,High,Safe,1,0,Pass
618252,M,Yorkshire Region,A Level or Equivalent,90,0-10%,506.0,68.0,Medium,Medium,High Risk,0,1,Withdrawn
618663,F,West Midlands Region,A Level or Equivalent,60,20-30%,2689.0,77.33333333333333,High,High,Safe,1,0,Pass
619204,F,South Region,Lower Than A Level,90,60-70%,1215.0,63.333333333333336,Medium,Medium,Low Risk,1,0,Pass
619292,M,North Region,A Level or Equivalent,60,,9616.0,94.75,High,High,Safe,1,0,Distinction
619321,M,West Midlands Region,Lower Than A Level,60,60-70%,4330.0,74.83333333333333,High,High,Safe,1,0,Pass
619502,M,Scotland,HE Qualification,60,10-20,3439.0,76.83333333333333,High,High,Safe,1,0,Pass
619863,F,South East Region,HE Qualification,120,90-100%,7.0,,Low,,Very High Risk,0,1,Withdrawn
619887,M,East Midlands Region,Lower Than A Level,120,50-60%,13.0,,Low,,Very High Risk,0,1,Withdrawn
620094,F,London Region,HE Qualification,90,90-100%,14594.0,96.16666666666667,High,High,Safe,1,0,Distinction
620112,M,South East Region,Lower Than A Level,60,60-70%,979.0,74.0,Medium,High,Low Risk,0,1,Withdrawn
620269,M,East Midlands Region,A Level or Equivalent,60,70-80%,2038.0,76.66666666666667,High,High,Low Risk,1,0,Pass
620349,M,South East Region,A Level or Equivalent,60,50-60%,2687.0,86.5,High,High,Safe,0,1,Withdrawn
620431,M,South Region,A Level or Equivalent,60,30-40%,4014.0,78.41666666666667,High,High,Safe,1,0,Pass
620740,M,South East Region,A Level or Equivalent,60,90-100%,3512.0,60.916666666666664,High,Medium,Safe,1,0,Pass
620750,F,South East Region,Lower Than A Level,60,30-40%,1172.0,81.0,Medium,High,Low Risk,0,1,Withdrawn
620810,M,London Region,A Level or Equivalent,60,40-50%,2371.0,90.25,High,High,Safe,1,0,Pass
620824,M,London Region,A Level or Equivalent,90,0-10%,16.0,,Low,,Very High Risk,0,0,Fail
621307,M,London Region,No Formal quals,120,20-30%,,,,,,0,1,Withdrawn
622029,M,West Midlands Region,Lower Than A Level,120,50-60%,167.0,,Low,,Very High Risk,0,1,Withdrawn
622275,M,South East Region,Lower Than A Level,60,10-20,1816.0,82.0,High,High,Low Risk,0,1,Withdrawn
622362,M,North Western Region,Lower Than A Level,60,0-10%,250.0,54.0,Low,Medium,Very High Risk,0,1,Withdrawn
622481,M,North Western Region,Lower Than A Level,60,70-80%,3898.0,83.33333333333333,High,High,Safe,1,0,Distinction
622760,M,Yorkshire Region,A Level or Equivalent,60,80-90%,2969.0,91.75,High,High,Safe,1,0,Distinction
622899,M,London Region,Post Graduate Qualification,90,30-40%,1799.0,92.0,High,High,Low Risk,0,1,Withdrawn
622910,M,Ireland,Lower Than A Level,60,30-40%,151.0,,Low,,Very High Risk,0,1,Withdrawn
622934,M,Wales,Lower Than A Level,60,70-80%,5653.0,87.0,High,High,Safe,1,0,Pass
622967,M,Scotland,Lower Than A Level,90,0-10%,627.0,83.0,Medium,High,High Risk,0,0,Fail
623166,M,North Western Region,A Level or Equivalent,120,30-40%,1598.0,79.0,High,High,Low Risk,0,1,Withdrawn
623230,M,Scotland,A Level or Equivalent,60,50-60%,1344.0,87.25,Medium,High,Low Risk,0,1,Withdrawn
623471,M,Ireland,Lower Than A Level,60,40-50%,4726.0,68.75,High,Medium,Safe,1,0,Pass
623589,F,Yorkshire Region,A Level or Equivalent,60,20-30%,3670.0,87.16666666666667,High,High,Safe,1,0,Distinction
623763,M,South East Region,Lower Than A Level,60,40-50%,3.0,,Low,,Very High Risk,0,1,Withdrawn
623765,F,North Western Region,A Level or Equivalent,60,50-60%,4405.0,77.83333333333333,High,High,Safe,1,0,Pass
623917,M,South Region,Lower Than A Level,90,30-40%,1312.0,60.333333333333336,Medium,Medium,Low Risk,0,1,Withdrawn
623945,M,West Midlands Region,HE Qualification,60,10-20,68.0,,Low,,Very High Risk,0,1,Withdrawn
623955,M,South Region,A Level or Equivalent,120,70-80%,106.0,76.0,Low,High,Very High Risk,0,0,Fail
624282,M,London Region,HE Qualification,60,20-30%,4096.0,89.83333333333333,High,High,Safe,1,0,Distinction
624740,M,West Midlands Region,Lower Than A Level,90,50-60%,85.0,,Low,,Very High Risk,0,1,Withdrawn
624864,M,Ireland,A Level or Equivalent,120,30-40%,4117.0,88.16666666666667,High,High,Safe,1,0,Distinction
624970,F,Scotland,HE Qualification,60,70-80%,4353.0,85.58823529411765,High,High,Safe,1,0,Pass
